Wavelength,W100000.asd,W100001.asd,W100002.asd,W100003.asd,W100004.asd,W100005.asd,W100006.asd,W100007.asd,W100008.asd,W100009.asd,W100010.asd,W100011.asd,W100012.asd,W100013.asd,W100014.asd,W100015.asd,W100016.asd,W100017.asd,W100018.asd,W100019.asd,W100020.asd,W100021.asd,W100022.asd,W100023.asd,W100024.asd,W100025.asd,W100026.asd,W100027.asd,W100028.asd,W100029.asd,W100030.asd,W100031.asd,W100032.asd,W100033.asd,W100034.asd,W100035.asd,W100036.asd,W100037.asd,W100038.asd,W100039.asd,W100040.asd,W100041.asd,W100042.asd,W100043.asd,W100044.asd,W100045.asd,W100046.asd,W100047.asd,W100048.asd,W100049.asd,W100050.asd,W100051.asd,W100052.asd,W100053.asd,W100054.asd,W100055.asd,W100056.asd,W100057.asd,W100058.asd,W100059.asd,W100060.asd,W100061.asd,W100062.asd,W100063.asd,W100064.asd,W100065.asd,W100066.asd,W100067.asd,W100068.asd,W100069.asd,W100070.asd,W100071.asd,W100072.asd,W100073.asd,W100074.asd,W100075.asd,W100076.asd,W100077.asd,W100078.asd,W100079.asd,W100080.asd
484,31032.09946,646.9846804,729.0846832,759.0722354,722.6696661,712.8120039,807.1725257,828.3868932,811.6164615,749.3965189,815.9868699,785.7586836,778.46092,849.8038474,820.3622593,906.4681581,749.9192683,797.3866635,758.053524,840.44242,877.5547111,964.9745765,991.7055815,979.8485592,870.5126095,960.0538943,840.3993877,796.2893528,1035.315694,1090.057189,1207.601761,1099.788016,1145.795348,1102.819149,1220.680587,1126.69287,1287.900611,1321.943083,1300.122586,1272.838756,1461.250652,1526.629727,1427.191042,1555.783118,1637.638258,1504.988333,2030.191269,1807.545872,2098.767572,2163.391368,2065.661265,2130.692888,2280.026191,2556.618685,2485.202578,2555.79546,1713.424771,1660.885546,1962.065439,1906.484611,1740.76296,1363.387724,1525.864629,1901.694617,1697.087522,1681.911527,2106.735455,2008.780502,1922.915569,1918.445162,1893.156982,2093.783971,1974.18069,2073.947335,1997.327603,1790.480191,2191.853396,2452.358689,1933.171676,2047.452204,1756.299927
485,30890.43631,652.0115405,726.218389,761.0641016,725.1814664,706.1850744,800.0653769,836.0752353,803.6197978,740.3796093,812.9122178,789.3579941,795.1272308,836.2245849,804.8740394,905.9952649,747.947899,787.2674961,767.2380321,844.2644332,877.1337035,965.3414746,984.3325457,965.7356073,866.3397836,955.3846864,840.697609,800.3314531,1024.234599,1077.921693,1209.168983,1093.767681,1144.374993,1097.767319,1218.99971,1129.965295,1280.894607,1314.201613,1302.17027,1264.179672,1455.425203,1528.449928,1419.282927,1557.662214,1636.739946,1495.460272,2016.95916,1802.983987,2100.767225,2145.488797,2050.967509,2122.201342,2272.642696,2547.518229,2471.106946,2545.888827,1712.055512,1664.393236,1951.861504,1899.899048,1733.739842,1365.664934,1516.538354,1896.769675,1682.848248,1680.895305,2099.231027,1999.718613,1917.947223,1900.174509,1883.775132,2075.605972,1965.724714,2066.533667,1989.33678,1793.865015,2180.952084,2444.985933,1919.829377,2034.150355,1747.687302
486,30738.47691,652.7457511,716.1866934,755.9259085,720.3509285,701.2030225,799.250207,826.4673477,800.0633704,735.4736084,801.6863042,782.5982649,791.4256079,825.7684864,802.5410067,895.1486298,740.0917669,783.2355755,764.1044941,843.8330348,870.4071517,963.2145524,975.3514055,959.3269197,852.3298762,942.5772584,833.4527892,794.4035886,1022.789936,1067.632884,1204.313611,1086.913912,1139.929674,1099.607971,1204.168385,1127.999072,1272.660138,1300.725995,1303.767117,1264.582301,1451.720749,1521.402729,1417.122621,1546.953698,1623.408339,1491.766443,2007.356858,1801.94462,2092.56973,2141.685655,2031.483563,2111.616725,2262.299287,2536.7554,2469.914821,2533.566127,1708.837256,1649.860509,1950.440987,1891.548903,1727.951325,1356.990899,1507.023783,1887.584024,1684.759194,1670.795957,2089.367633,1996.278638,1909.124558,1892.654079,1874.27162,2065.604127,1955.53718,2052.996134,1983.542138,1782.308896,2168.512075,2431.859832,1912.225857,2028.309581,1744.558521
487,30593.67242,648.2238337,704.3652777,745.4933648,709.5419332,697.5974713,799.8705749,809.32772,799.2232558,734.1242275,789.3438068,770.7099184,775.0491317,819.7276841,805.716855,880.5670062,729.7960111,781.2443108,752.0506258,838.5193785,862.5398013,957.8066008,966.5903645,958.5840734,839.3431441,930.0705256,823.2645501,784.3844625,1024.559354,1062.174178,1194.386485,1079.142265,1132.192172,1098.475379,1189.263124,1119.33408,1265.239204,1286.84624,1300.608056,1268.561057,1447.160958,1508.054732,1414.818076,1530.734202,1605.611285,1489.420147,1997.974307,1800.162581,2077.72378,2142.304444,2017.212117,2100.684306,2250.257854,2527.442806,2472.714858,2522.308693,1701.07001,1628.053426,1949.043574,1884.41917,1721.366934,1343.153574,1497.728764,1877.392571,1690.028999,1655.338408,2080.015931,1992.492953,1900.227616,1890.257499,1865.152823,2060.161329,1944.916256,2038.899177,1976.919324,1764.86068,2156.159318,2418.136801,1907.068647,2025.985625,1741.697637
488,30471.40748,638.8520157,700.1708274,735.3835309,697.4603383,693.442649,790.9541313,805.6491231,794.5115784,731.5432667,788.4072295,764.3021235,769.1606348,813.4421618,794.5080482,875.5248923,723.9686026,769.8408434,741.3333526,830.7996674,864.2195547,949.7811486,959.6541522,956.629368,843.9786285,931.6100984,820.0260246,784.2252527,1013.037059,1062.436714,1184.071449,1068.195257,1124.769432,1074.48092,1198.753601,1105.436633,1260.834186,1279.63499,1289.176185,1263.812631,1435.636112,1498.064192,1400.621812,1524.948863,1601.5641,1477.600072,1976.93782,1790.350049,2064.698931,2124.304752,2020.845387,2090.772783,2237.892436,2521.990112,2459.339939,2516.129758,1687.108319,1621.141854,1930.46046,1882.780719,1707.683019,1336.962477,1487.880972,1871.163414,1671.330507,1642.57037,2076.593096,1973.203247,1896.788607,1877.43645,1854.84826,2046.924587,1935.461524,2035.542364,1963.161148,1761.150629,2145.609761,2412.833965,1895.525013,2017.171875,1729.521597
489,30434.83832,632.3722978,699.0303658,737.5359668,698.7276484,689.8009686,791.1811739,802.3216107,791.3224522,732.2622643,792.520755,769.7772105,777.3031319,811.2885246,795.8471776,879.0886817,729.1632221,766.7113833,742.1924218,825.4496753,863.3022858,950.1969562,960.0442066,956.2121559,850.3114955,940.6888049,821.3350331,780.2141413,1007.036967,1068.014921,1178.883408,1065.862536,1125.518333,1070.558933,1206.844442,1100.651648,1260.557216,1279.617801,1288.667327,1258.71916,1433.835056,1498.136002,1397.454938,1523.886536,1601.139949,1472.743808,1980.687643,1788.277473,2067.470112,2123.87422,2026.336475,2090.798376,2238.849099,2525.310985,2460.952325,2520.578233,1686.85308,1623.852155,1929.014067,1884.722452,1703.308599,1336.796446,1489.095117,1872.859927,1667.858198,1644.283461,2078.887243,1974.686589,1899.776053,1876.288195,1851.384134,2045.194323,1936.403469,2038.924412,1961.326467,1760.462135,2148.129328,2416.648968,1897.823824,2016.959317,1730.935183
490,30513.2497,632.9267683,701.3105939,750.2797573,711.5022103,689.7796203,801.3981852,800.4538417,791.1359292,735.9844162,799.0130795,784.2073209,792.2109053,815.1930096,809.8569814,889.1658087,741.2391893,773.89037,751.5689863,825.7686865,860.7695247,959.0563045,967.4948952,959.0977523,854.5623488,951.5225634,825.3634298,775.7271318,1011.694394,1075.829136,1181.434515,1071.83889,1133.173006,1089.101937,1209.420406,1106.548476,1264.484489,1285.758038,1299.385827,1257.13241,1442.992858,1507.755354,1407.170308,1527.781204,1605.279748,1478.830772,2007.689796,1797.821663,2085.987439,2144.816618,2030.683852,2102.677885,2252.89322,2537.018995,2480.367298,2535.93171,1700.91684,1634.08145,1948.139727,1892.666022,1710.799787,1342.173249,1500.152088,1882.517688,1683.41986,1660.508164,2088.235037,1998.01168,1909.489607,1890.188193,1857.237598,2057.325452,1949.245798,2047.237688,1973.182346,1764.094919,2163.753769,2429.118508,1913.132441,2027.628625,1746.117368
491,30729.02168,645.7297267,711.4760702,756.9075563,715.1115717,701.5073757,806.6580727,813.0261879,791.4797369,736.9784046,803.7813073,792.5862419,785.1696683,828.1039888,813.2200986,898.7795633,739.530611,782.0189413,747.2387285,835.9308317,868.4759682,965.8678888,975.5343342,967.3015875,857.9088958,951.2108682,827.31611,792.0933617,1026.552873,1076.193925,1192.379318,1072.51764,1136.005704,1098.511665,1215.434784,1113.113139,1270.857222,1292.483122,1303.436709,1262.487743,1449.774366,1517.115754,1414.321082,1540.608456,1624.604474,1492.884029,2019.60859,1816.107851,2105.093579,2167.239862,2036.987467,2122.828793,2264.182511,2549.43411,2498.240101,2556.796882,1710.799252,1647.3877,1967.010082,1915.224825,1721.191838,1350.806918,1505.91579,1895.877055,1694.890411,1680.160393,2107.68301,2012.403595,1925.225218,1910.610629,1871.650775,2072.463717,1969.767696,2055.949707,1985.838553,1782.815969,2181.880268,2445.674152,1919.40574,2041.703377,1753.874939
492,31010.59604,656.5320352,723.656678,764.3145762,725.0267915,717.404857,819.8016831,828.692647,806.4851257,745.9174793,816.7952744,798.4427533,784.532149,838.9864139,821.7893322,912.3021719,748.1670273,791.6547116,755.1802666,850.864749,885.8474855,973.5109788,988.3915231,986.7454172,869.3217995,956.3796303,833.1396303,811.105168,1041.933317,1084.009248,1212.163222,1083.706489,1141.145254,1110.225814,1228.159106,1125.061947,1282.765057,1309.00198,1312.946875,1276.193412,1469.216273,1532.971267,1425.536777,1557.932482,1646.721311,1511.317828,2039.57505,1838.315566,2132.468437,2191.772908,2057.167991,2151.52097,2289.81185,2573.965233,2522.096701,2585.789822,1732.194472,1668.312576,1992.162825,1941.524542,1742.603679,1366.191806,1517.513628,1912.264933,1710.714012,1698.698705,2134.275794,2037.252682,1944.686712,1932.418187,1892.209822,2096.767152,1994.264364,2077.74266,2005.074664,1810.663206,2204.404439,2475.272726,1936.490193,2065.472327,1770.371744
493,31308.19145,660.0063562,734.1505828,774.9452484,744.1235562,731.3555534,841.156699,841.5639433,835.5793428,763.4919351,837.0837432,803.4190336,800.5166449,844.755419,838.7827925,930.3205693,772.1562732,801.8915908,781.0170256,866.2472547,907.7941853,983.3223204,1005.113801,1014.676836,888.7681795,971.9762796,845.0255347,822.9390236,1052.463757,1103.679086,1236.375842,1108.773445,1151.280349,1127.510258,1246.961933,1142.131217,1300.657842,1335.062953,1332.33981,1295.784983,1501.228016,1556.716135,1443.035809,1575.996227,1664.9881,1530.933865,2072.940616,1860.654908,2167.406818,2217.030806,2093.099066,2184.354579,2332.568315,2612.14968,2553.296639,2621.170462,1766.632102,1695.129058,2022.602246,1965.767033,1774.199362,1387.942977,1538.673986,1931.444156,1731.836107,1714.675227,2164.791039,2075.500274,1965.979874,1952.429642,1916.737303,2129.901608,2018.208693,2114.226789,2031.853674,1840.86384,2230.381102,2517.207555,1969.570456,2097.563397,1799.251334
494,31586.94764,667.3101158,740.5788764,785.9321501,749.7790624,732.6929894,840.4368737,852.5668394,840.3201589,765.1072749,833.0675406,807.8769903,811.6556428,861.0175317,841.2790705,946.7652692,774.9069486,808.572373,786.4126358,874.6776796,909.5943403,995.8268116,1010.727707,1022.524959,891.7939216,979.1871211,859.6870098,824.7260244,1057.610396,1119.550382,1243.2527,1125.043932,1162.116566,1142.220904,1258.410235,1151.92157,1320.107983,1347.03345,1355.909579,1304.714398,1508.552304,1580.419266,1463.638134,1587.219383,1678.987341,1546.515332,2089.41255,1877.795542,2189.145244,2237.996062,2123.139705,2201.018749,2365.324342,2642.865187,2581.836368,2649.189885,1783.978117,1708.773877,2040.692286,1989.09377,1793.021903,1407.490376,1561.166053,1955.42339,1743.14772,1736.110703,2192.457269,2095.330544,1986.561676,1970.549197,1942.477402,2158.182621,2030.55893,2142.508066,2059.222777,1856.107376,2251.951977,2547.104885,1995.998739,2116.677302,1819.698548
495,31865.78818,679.7623832,747.2301026,795.1391507,749.9032281,735.5725975,838.7300318,862.7422687,838.1856649,767.7647385,831.6637894,815.7773247,822.4946063,876.0331702,842.7871682,960.3041412,775.2284153,816.3314296,791.0284877,883.6148551,910.6821398,1011.372583,1018.296499,1028.152235,894.8225837,988.180404,872.230629,831.2481063,1067.261542,1131.924344,1249.009954,1140.320149,1175.523689,1154.245643,1272.795134,1165.364378,1337.989381,1356.040054,1374.106573,1317.120175,1511.724894,1602.340082,1483.341948,1604.821318,1696.196558,1565.909021,2111.169077,1900.56569,2212.712827,2262.909003,2151.670282,2216.887023,2394.154366,2676.906214,2614.10195,2679.570868,1798.664248,1722.960085,2057.322031,2011.089988,1810.522562,1422.086913,1584.142856,1982.176329,1760.278224,1758.859407,2220.511076,2115.328227,2010.155123,1992.940455,1969.670882,2181.501832,2044.801126,2165.697237,2085.431375,1870.228468,2278.153259,2573.300641,2019.931202,2135.555063,1838.059207
496,32159.2229,696.4848636,757.7884886,801.1270407,753.997527,752.2571714,855.9976167,873.0803448,847.5555103,787.1310248,857.030147,829.9853788,838.035503,878.664743,856.4822622,970.0187738,791.9368377,829.457564,813.4370956,899.3921665,929.3732982,1029.000706,1039.437876,1048.211043,913.7890251,1008.320372,878.9896558,854.3386594,1089.193979,1142.437525,1268.950396,1162.026459,1193.336363,1164.19043,1298.323279,1191.629201,1352.114152,1373.714137,1379.570861,1344.964986,1531.371129,1620.995892,1498.996834,1639.051352,1722.636073,1594.874882,2157.456619,1937.551082,2251.46456,2298.699318,2183.342529,2246.658281,2425.73971,2722.970793,2655.144304,2720.895793,1824.985099,1750.248117,2083.092238,2032.193994,1837.96783,1430.702825,1606.720333,2009.011887,1796.568775,1778.430403,2251.443818,2152.757756,2039.376316,2023.518841,1998.145474,2201.331111,2073.347308,2188.362368,2109.258877,1896.432782,2316.314012,2604.863551,2045.824095,2166.276986,1861.057904
497,32392.51932,702.2729559,763.4140541,807.7186278,763.6252333,757.6832035,863.0482045,882.7271539,851.2863052,795.4847712,862.9942907,841.7183517,850.1570358,881.398177,865.8233435,972.8880841,804.2256375,843.228916,819.0462102,905.1136389,939.3262245,1034.405963,1051.095177,1050.788484,931.4872071,1021.193863,888.5853485,863.6317653,1103.799665,1153.368325,1280.226639,1170.8694,1214.660823,1172.50351,1303.975117,1206.324814,1367.586678,1390.277159,1385.83973,1354.892809,1544.979397,1630.565315,1515.998614,1656.236018,1744.842957,1608.318941,2182.926375,1965.231036,2275.557857,2331.362439,2203.573562,2270.263483,2445.179053,2743.946129,2685.521006,2753.270141,1841.85371,1766.373248,2104.077238,2062.338694,1857.884639,1442.278749,1621.31853,2028.618557,1823.280948,1795.079348,2271.455526,2174.522298,2060.803341,2038.519289,2021.754812,2222.354541,2100.569891,2207.332432,2129.452876,1918.030352,2346.336117,2630.567893,2058.614607,2188.472247,1877.550751
498,32563.38227,702.4569096,770.0398592,817.3220404,777.6494385,756.6040553,865.1408342,891.8806949,855.5303249,797.1066561,860.5015005,850.6343067,857.9877925,888.1162102,872.6564176,976.6450163,810.7265609,855.2953643,814.1532441,906.2390998,945.2253107,1035.987809,1057.731216,1046.71357,943.0543564,1028.109791,900.3085497,865.3631524,1112.375686,1163.997632,1287.02307,1171.528461,1233.815012,1182.475764,1302.023633,1212.829967,1383.729261,1405.42461,1398.390795,1358.63571,1556.334505,1638.156989,1533.306798,1663.796474,1761.704101,1614.844143,2192.377377,1983.397636,2292.125454,2359.159855,2221.19839,2293.648412,2461.461408,2754.554079,2708.616113,2779.600563,1854.121189,1779.350464,2122.568735,2093.746194,1875.264933,1457.870954,1633.195891,2047.220657,1839.500877,1812.010291,2286.177916,2188.101586,2079.546109,2048.406217,2038.715456,2244.951514,2125.58763,2226.893498,2148.617367,1934.943827,2367.937802,2658.048777,2069.266422,2206.24914,1893.396547
499,32693.92976,711.2556691,791.3421774,833.0882678,793.566769,764.9548583,880.5602338,901.0205586,876.2186739,808.3305183,883.446144,859.0578852,862.4435292,901.7640171,885.3046519,995.9519718,815.0630498,863.166398,820.0120457,917.4930246,963.6772355,1053.101389,1074.663173,1064.555057,944.9156264,1037.432322,909.8568808,880.5195917,1123.498407,1171.868239,1303.458755,1177.876305,1241.418749,1199.253416,1323.91503,1224.968357,1397.79523,1421.530164,1422.288399,1387.880756,1578.899797,1657.523543,1547.310664,1685.700252,1775.624594,1637.706853,2208.164848,1999.171425,2323.259195,2383.832223,2256.46309,2333.968777,2494.941995,2792.40934,2736.628703,2811.704303,1876.658501,1811.250675,2146.941403,2109.7795,1904.540223,1475.973717,1653.960593,2078.660341,1853.053557,1834.856242,2309.632593,2216.907979,2109.429988,2079.48966,2047.419334,2268.035984,2151.925021,2255.622935,2171.451834,1952.264816,2387.317612,2704.406511,2101.655539,2233.061019,1922.43049
500,32793.20514,724.8246726,800.7500693,842.2807327,800.6208407,777.6013705,893.159928,910.9924214,887.3626075,816.5392075,901.7287702,869.054578,870.1207488,911.3305589,896.6236177,1005.218269,824.549374,869.7847277,834.158491,929.9818031,975.3368073,1070.307127,1087.1949,1082.439845,956.1013655,1042.960244,924.1886706,889.2766174,1137.263925,1184.370931,1322.935051,1189.260275,1248.893685,1220.207728,1342.244091,1236.97452,1409.54923,1435.283718,1443.24296,1405.046618,1596.085638,1682.975421,1563.339646,1706.756458,1790.941897,1658.398281,2235.797833,2021.984033,2349.852731,2407.316876,2283.985847,2361.424319,2522.084101,2829.009427,2766.638516,2837.492391,1896.88439,1832.659272,2166.484192,2122.825632,1925.677222,1496.612464,1675.136622,2101.074287,1867.260602,1856.870033,2335.504125,2244.971542,2130.043437,2103.705137,2066.900891,2287.735169,2177.468161,2274.192626,2197.658622,1966.332017,2405.529488,2738.855349,2128.18274,2259.872705,1945.149545
501,32879.02158,738.9687279,798.9165197,847.0039669,801.0161595,792.1558984,900.4871571,922.1536938,888.1946207,821.3557188,909.045925,881.2600263,880.7121969,917.5740521,906.2474455,1005.659227,839.4927954,878.20801,853.5994509,942.0788644,980.1084952,1083.705387,1095.627248,1096.356898,976.108745,1048.292453,940.9883375,892.5167674,1153.228961,1201.04278,1342.117285,1204.643388,1261.101156,1241.273399,1354.537851,1248.860799,1420.874722,1448.319234,1457.513758,1410.608342,1608.664631,1709.808481,1580.835831,1726.051281,1810.911875,1673.723335,2272.074174,2050.303578,2371.986468,2431.564723,2303.045502,2375.801694,2541.309589,2858.531747,2798.262119,2859.036559,1916.122943,1843.229496,2185.04377,2140.710061,1939.9238,1518.112835,1693.93816,2114.66047,1885.455867,1877.633919,2362.749697,2269.268706,2142.326779,2119.487114,2098.974373,2308.675608,2200.496675,2285.11379,2224.942414,1981.020816,2428.131999,2759.974023,2147.565413,2286.012562,1960.764225
502,32981.85246,742.5962618,814.1485258,867.5540596,813.2622878,804.0704821,909.2483614,934.6853365,901.9029715,832.5501286,911.8254044,895.0729933,884.7456816,934.3117224,919.5562534,1026.615737,852.6147013,895.8029289,869.1089177,956.1054619,996.0326602,1094.810687,1114.10087,1114.734655,983.1756225,1070.800879,945.3200695,911.5414068,1169.581293,1211.553819,1355.868842,1219.270245,1281.258296,1252.271201,1378.60816,1264.874554,1436.492283,1468.518723,1466.759072,1442.910558,1634.59085,1727.645804,1591.053303,1753.760182,1840.778255,1689.031058,2298.60031,2067.917959,2407.424715,2458.409133,2335.930161,2405.390252,2569.423326,2887.284224,2831.533554,2892.154031,1951.299654,1870.443566,2225.880433,2176.285491,1971.019273,1536.488642,1708.256644,2141.294026,1913.757385,1902.707914,2393.192305,2293.830852,2168.012452,2148.278678,2130.193425,2350.619712,2214.968983,2314.0223,2244.743536,2010.845214,2470.288443,2792.139328,2181.986644,2317.288513,1985.613545
503,33102.63493,746.0922401,829.806555,886.0822283,825.167006,819.9356822,919.5505115,946.7714631,916.0925632,844.6074849,922.0140913,908.9967802,893.8935735,951.1561842,932.9855435,1047.156614,866.0523239,909.0701686,885.2147048,971.7236787,1011.840487,1107.573242,1134.720682,1126.54244,991.0761878,1088.585089,954.3696043,928.4796912,1180.522944,1228.987663,1369.422008,1235.763983,1305.39057,1262.305558,1401.384769,1279.689123,1460.211628,1490.149352,1482.654105,1470.788545,1663.536109,1746.67046,1608.805545,1781.404333,1869.751845,1710.47071,2322.108905,2084.906038,2441.752025,2492.871228,2367.029569,2436.458485,2599.488483,2920.530895,2864.830495,2932.512646,1980.387835,1895.778368,2262.039741,2212.26207,1999.39723,1550.776388,1726.528051,2167.320406,1938.094966,1925.596763,2422.313219,2320.305028,2197.765097,2177.149743,2155.901717,2387.718651,2240.446338,2350.289179,2269.352754,2043.503135,2511.507978,2832.152773,2218.100773,2348.320178,2010.422987
